timestamp,max_visibility,roi_0_id,roi_0_edge_density,roi_0_visibility,roi_0_distance,roi_0_label
2025-04-24 10:47:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:47:18,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:47:28,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:47:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:47:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:47:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:48:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:48:18,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:48:28,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:48:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:48:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:48:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:49:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:49:18,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:49:28,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:49:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:49:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:49:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:50:09,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:50:29,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:50:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:50:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:50:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:51:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:51:18,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:51:28,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:51:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:51:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:51:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:52:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:52:18,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:52:28,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:52:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:52:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:52:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:53:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:53:18,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:53:28,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:53:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:53:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:53:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
