timestamp,max_visibility,roi_0_id,roi_0_edge_density,roi_0_visibility,roi_0_distance,roi_0_label,roi_1_id,roi_1_edge_density,roi_1_visibility,roi_1_distance,roi_1_label,roi_2_id,roi_2_edge_density,roi_2_visibility,roi_2_distance,roi_2_label
2025-04-24 10:49:29,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:49:39,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:49:49,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:49:59,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:50:09,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:50:29,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:50:39,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:50:49,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:50:59,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:51:09,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:51:19,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:51:29,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:51:39,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:51:49,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:51:58,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:52:08,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:52:18,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:52:28,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:52:38,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:52:48,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:52:58,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:53:09,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:53:18,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:53:28,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:53:38,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:53:48,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:53:58,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:54:08,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:54:18,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:54:29,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:54:38,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:54:49,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:54:58,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:55:08,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:55:18,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:55:28,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:55:38,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:55:48,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:55:58,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:56:08,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:56:18,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:56:22,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:56:22,260.0,roi_0,2.72,97.3,100.0,A,roi_1,6.65,186.7,200.0,B,roi_2,13.32,260.0,300.0,XC
2025-04-24 10:56:23,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:56:28,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:56:38,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:56:48,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:56:58,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:57:08,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:57:16,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:57:18,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:57:28,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:57:38,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:57:48,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:57:58,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:58:08,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:58:18,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:58:28,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:58:38,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:58:48,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:58:58,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:59:08,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:59:18,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:59:28,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:59:38,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:59:48,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 10:59:58,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:00:08,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:00:19,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:00:28,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:00:38,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:00:48,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:00:58,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:01:08,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:01:19,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:01:29,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:02:23,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:02:59,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:03:59,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:04:59,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:05:46,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:05:48,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:05:59,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:06:09,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:06:19,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:06:30,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:06:59,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:07:08,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:07:18,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:07:29,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:07:54,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:07:59,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:08:09,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:08:19,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:08:29,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:09:02,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:09:59,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:10:59,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:11:59,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:12:59,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:13:59,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:14:59,276.4,roi_0,3.32,96.7,100.0,A,roi_1,7.74,184.5,200.0,B,roi_2,7.86,276.4,300.0,XC
2025-04-24 11:15:59,276.4,185.9,roi_0,3.32,96.7,100,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:16:59,0,0
2025-04-24 11:17:55,276.4,185.9,roi_0,3.32,96.7,100,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:17:59,0,0
2025-04-24 11:18:09,276.4,185.9,roi_0,3.32,96.7,100,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:18:19,0,0
2025-04-24 11:18:29,276.4,185.9,roi_0,3.32,96.7,100,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:18:39,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:18:49,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:18:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:19:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:20:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:21:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:22:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:23:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:24:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:25:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:26:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:27:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:28:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:29:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:30:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:31:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:32:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:33:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:34:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:35:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:36:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:37:59,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:38:18,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:38:29,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:38:39,276.4,185.9,276.4,2025-04-24 11:18:39,roi_0,3.32,96.7,100.0,100.0,A,roi_1,7.74,184.5,100,200.0,B,roi_2,7.86,276.4,100,300.0,XC
2025-04-24 11:39:21,278.7,189.4,278.7,2025-04-24 11:39:21,roi_0,2.8,97.2,100,100.0,A,roi_1,3.82,192.4,100,200.0,B,roi_2,7.09,278.7,100,300.0,XC
2025-04-24 11:45:12,278.7,189.4,278.7,2025-04-24 11:39:21,roi_0,2.8,97.2,100,100.0,A,roi_1,3.82,192.4,100.0,200.0,B,roi_2,7.09,278.7,100,300.0,XC
2025-04-24 11:50:12,278.7,189.4,278.7,2025-04-24 11:39:21,roi_0,2.8,97.2,100,100.0,A,roi_1,3.82,192.4,100.0,200.0,B,roi_2,7.09,278.7,100,300.0,XC
2025-04-24 11:51:06,278.7,189.4,278.7,2025-04-24 11:39:21,roi_0,2.8,97.2,100,100.0,A,roi_1,3.82,192.4,100.0,200.0,B,roi_2,7.09,278.7,100,300.0,XC
2025-04-24 11:51:06,276.3,188.2,278.7,2025-04-24 11:39:21,roi_0,2.95,97.0,99.8,100.0,A,roi_1,4.31,191.4,99.5,200.0,B,roi_2,7.91,276.3,99.1,300.0,XC
2025-04-24 11:51:06,278.7,189.4,278.7,2025-04-24 11:39:21,roi_0,2.8,97.2,100,100.0,A,roi_1,3.82,192.4,100.0,200.0,B,roi_2,7.09,278.7,100,300.0,XC
2025-04-24 11:51:36,276.3,188.2,278.7,2025-04-24 11:39:21,roi_0,2.95,97.0,99.8,100.0,A,roi_1,4.31,191.4,99.5,200.0,B,roi_2,7.91,276.3,99.1,300.0,XC
2025-04-24 11:55:03,23.7,14.9,23.7,2025-04-24 11:55:03,roi_0,3.69,3.7,100,100.0,A,roi_1,4.07,8.1,100,200.0,B,roi_2,7.89,23.7,100,300.0,XC
2025-04-24 11:58:49,23.7,14.9,23.7,2025-04-24 11:55:03,roi_0,3.69,3.7,100,100.0,A,roi_1,4.07,8.1,99.9,200.0,B,roi_2,7.89,23.7,100.0,300.0,XC
2025-04-24 12:03:49,23.7,14.9,23.7,2025-04-24 11:55:03,roi_0,3.69,3.7,100,100.0,A,roi_1,4.07,8.1,99.9,200.0,B,roi_2,7.89,23.7,100.0,300.0,XC
2025-04-24 12:08:49,23.7,14.9,23.7,2025-04-24 11:55:03,roi_0,3.69,3.7,100,100.0,A,roi_1,4.07,8.1,99.9,200.0,B,roi_2,7.89,23.7,100.0,300.0,XC
2025-04-24 12:13:49,23.7,14.9,23.7,2025-04-24 11:55:03,roi_0,3.69,3.7,100,100.0,A,roi_1,4.07,8.1,99.9,200.0,B,roi_2,7.89,23.7,100.0,300.0,XC
2025-04-24 12:18:59,23.7,14.9,23.7,2025-04-24 11:55:03,roi_0,3.69,3.7,100,100.0,A,roi_1,4.07,8.1,99.9,200.0,B,roi_2,7.89,23.7,100.0,300.0,XC
2025-04-24 12:23:59,23.7,14.9,23.7,2025-04-24 11:55:03,roi_0,3.69,3.7,100,100.0,A,roi_1,4.07,8.1,99.9,200.0,B,roi_2,7.89,23.7,100.0,300.0,XC
2025-04-24 12:28:59,23.7,14.9,23.7,2025-04-24 11:55:03,roi_0,3.69,3.7,100,100.0,A,roi_1,4.07,8.1,99.9,200.0,B,roi_2,7.89,23.7,100.0,300.0,XC
2025-04-24 12:33:46,23.7,14.9,23.7,2025-04-24 11:55:03,roi_0,3.69,3.7,100,100.0,A,roi_1,4.07,8.1,99.9,200.0,B,roi_2,7.89,23.7,100.0,300.0,XC
2025-04-24 12:33:47,23.7,14.9,23.7,2025-04-24 11:55:03,roi_0,3.69,3.7,100,100.0,A,roi_1,4.07,8.1,99.9,200.0,B,roi_2,7.89,23.7,100.0,300.0,XC
2025-04-24 12:33:47,23.5,15.4,23.7,2025-04-24 11:55:03,roi_0,2.8,2.8,75.8,100.0,A,roi_1,4.71,9.4,100,200.0,B,roi_2,7.84,23.5,99.3,300.0,XC
2025-04-24 12:33:48,23.5,15.4,23.7,2025-04-24 11:55:03,roi_0,2.8,2.8,75.8,100.0,A,roi_1,4.71,9.4,100,200.0,B,roi_2,7.84,23.5,99.3,300.0,XC
2025-04-24 12:34:16,23.5,15.4,23.7,2025-04-24 11:55:03,roi_0,2.8,2.8,75.8,100.0,A,roi_1,4.71,9.4,100,200.0,B,roi_2,7.84,23.5,99.3,300.0,XC
2025-04-24 12:38:59,23.5,15.4,23.7,2025-04-24 11:55:03,roi_0,2.8,2.8,75.8,100.0,A,roi_1,4.71,9.4,100,200.0,B,roi_2,7.84,23.5,99.3,300.0,XC
2025-04-24 12:43:59,23.5,15.4,23.7,2025-04-24 11:55:03,roi_0,2.8,2.8,75.8,100.0,A,roi_1,4.71,9.4,100,200.0,B,roi_2,7.84,23.5,99.3,300.0,XC
2025-04-24 12:48:59,23.5,15.4,23.7,2025-04-24 11:55:03,roi_0,2.8,2.8,75.8,100.0,A,roi_1,4.71,9.4,100,200.0,B,roi_2,7.84,23.5,99.3,300.0,XC
2025-04-24 12:49:50,23.5,15.4,23.7,2025-04-24 11:55:03,roi_0,2.8,2.8,75.8,100.0,A,roi_1,4.71,9.4,100,200.0,B,roi_2,7.84,23.5,99.3,300.0,XC
2025-04-24 12:49:51,23.5,15.4,23.7,2025-04-24 11:55:03,roi_0,2.8,2.8,75.8,100.0,A,roi_1,4.71,9.4,100,200.0,B,roi_2,7.84,23.5,99.3,300.0,XC
2025-04-24 12:49:51,23.1,15.1,23.7,2025-04-24 11:55:03,roi_0,2.76,2.8,74.8,100.0,A,roi_1,4.38,8.8,100,200.0,B,roi_2,7.71,23.1,97.8,300.0,XC
2025-04-24 12:49:54,23.1,15.1,23.7,2025-04-24 11:55:03,roi_0,2.76,2.8,74.8,100.0,A,roi_1,4.38,8.8,100,200.0,B,roi_2,7.71,23.1,97.8,300.0,XC
2025-04-24 12:49:56,23.1,15.1,23.7,2025-04-24 11:55:03,roi_0,2.76,2.8,74.8,100.0,A,roi_1,4.38,8.8,100,200.0,B,roi_2,7.71,23.1,97.8,300.0,XC
2025-04-24 12:50:20,23.1,15.1,23.7,2025-04-24 11:55:03,roi_0,2.76,2.8,74.8,100.0,A,roi_1,4.38,8.8,100,200.0,B,roi_2,7.71,23.1,97.8,300.0,XC
2025-04-24 12:55:34,29.2,19.0,29.2,2025-04-24 12:55:34,roi_0,3.4,3.4,100,100.0,A,roi_1,4.62,9.2,100,200.0,B,roi_2,9.72,29.2,100,300.0,XC
